(3YP)ASSET,(1YP)ASSET,(3YP)ASSET2,(1YP)ASSET2,(3YP)ASSET5,(1YP)ASSET5,(3YP)ASSTLT,(1YP)ASSTLT,(3YP)ASTEMPM,(1YP)ASTEMPM,(3YP)AVASSETJ,(1YP)AVASSETJ,(3YP)BKPREM,(1YP)BKPREM,(3YP)CHBAL,(1YP)CHBAL,(3YP)CHBALI,(1YP)CHBALI,(3YP)DEP,(1YP)DEP,(3YP)DEPDASTR,(1YP)DEPDASTR,(3YP)DEPDOM,(1YP)DEPDOM,(3YP)DEPI,(1YP)DEPI,(3YP)EEFFR,(1YP)EEFFR,(3YP)EINTEXP,(1YP)EINTEXP,(3YP)ELNANTR,(1YP)ELNANTR,(3YP)ELNATR,(1YP)ELNATR,(3YP)ELNATRY,(1YP)ELNATRY,(3YP)EPREMAGG,(1YP)EPREMAGG,(3YP)EQ,(1YP)EQ,(3YP)EQCDIV,(1YP)EQCDIV,(3YP)EQCONSUB,(1YP)EQCONSUB,(3YP)EQCS,(1YP)EQCS,(3YP)EQCSTKRX,(1YP)EQCSTKRX,(3YP)EQPP,(1YP)EQPP,(3YP)EQSUR,(1YP)EQSUR,(3YP)EQTOT,(1YP)EQTOT,(3YP)EQUPTOT,(1YP)EQUPTOT,(3YP)EQV,(1YP)EQV,(3YP)ERNAST,(1YP)ERNAST,(3YP)ERNASTR,(1YP)ERNASTR,(3YP)ESAL,(1YP)ESAL,(3YP)EXTRA,(1YP)EXTRA,(3YP)FREPO,(1YP)FREPO,(3YP)FREPP,(1YP)FREPP,(3YP)IBEFXTR,(1YP)IBEFXTR,(3YP)IFIDUC,(1YP)IFIDUC,(3YP)IGLSEC,(1YP)IGLSEC,(3YP)IGLTRAD,(1YP)IGLTRAD,(3YP)INTAN,(1YP)INTAN,(3YP)INTINC,(1YP)INTINC,(3YP)INTINCY,(1YP)INTINCY,(3YP)ISERCHG,(1YP)ISERCHG,(3YP)ITAX,(1YP)ITAX,(3YP)LIAB,(1YP)LIAB,(3YP)LIABEQ,(1YP)LIABEQ,(3YP)LNATRES,(1YP)LNATRES,(3YP)LNATRESR,(1YP)LNATRESR,(3YP)LNEXAMT,(1YP)LNEXAMT,(3YP)LNLSDEPR,(1YP)LNLSDEPR,(3YP)LNLSNET,(1YP)LNLSNET,(3YP)LNLSNTV,(1YP)LNLSNTV,(3YP)LNRESNCR,(1YP)LNRESNCR,(3YP)NCGTYPAR,(1YP)NCGTYPAR,(3YP)NCLNLS,(1YP)NCLNLS,(3YP)NCLNLSR,(1YP)NCLNLSR,(3YP)NETIMIN,(1YP)NETIMIN,(3YP)NETINBM,(1YP)NETINBM,(3YP)NETINC,(1YP)NETINC,(3YP)NIM,(1YP)NIM,(3YP)NIMY,(1YP)NIMY,(3YP)NOIJ,(1YP)NOIJ,(3YP)NOIJY,(1YP)NOIJY,(3YP)NONII,(1YP)NONII,(3YP)NONIIAY,(1YP)NONIIAY,(3YP)NONIX,(1YP)NONIX,(3YP)NONIXAY,(1YP)NONIXAY,(3YP)NPERFV,(1YP)NPERFV,(3YP)NTLNLS,(1YP)NTLNLS,(3YP)NTLNLSR,(1YP)NTLNLSR,(3YP)NUMEMP,(1YP)NUMEMP,(3YP)OAIENC,(1YP)OAIENC,(3YP)OALIFGEN,(1YP)OALIFGEN,(3YP)OALIFHYB,(1YP)OALIFHYB,(3YP)OALIFINS,(1YP)OALIFINS,(3YP)OALIFSEP,(1YP)OALIFSEP,(3YP)OBSDIR,(1YP)OBSDIR,(3YP)ORE,(1YP)ORE,(3YP)RBC1AAJ,(1YP)RBC1AAJ,(3YP)RBCRWAJ,(1YP)RBCRWAJ,(3YP)RBCT1J,(1YP)RBCT1J,(3YP)RBCT2,(1YP)RBCT2,(3YP)ROA,(1YP)ROA,(3YP)ROAPTX,(1YP)ROAPTX,(3YP)ROE,(1YP)ROE,(3YP)ROEINJR,(1YP)ROEINJR,(3YP)RWAJT,(1YP)RWAJT,(3YP)SC,(1YP)SC,(3YP)SUBND,(1YP)SUBND,(3YP)TRADE,(1YP)TRADE,(3YP)TRADEL,(1YP)TRADEL,(3YP)UC,(1YP)UC,(3YP)UCLN,(1YP)UCLN,(3YP)VOLIAB,(1YP)VOLIAB,FAIL?
821409.0,543833.0,818420.0,576054.5,823898.0,647087.0,153997.0,111308.0,4.32320526315789,4.49448760330579,792530.0,566931.0,6813.0,3986.0,23256.0,55288.0,0.0,50917.0,447603.0,419604.0,43.11,75.83,354110.0,412404.0,369760.0,342610.0,86.38,198.49,20303.0,11449.0,98.65,89.69,2050.0,24186.0,0.33,3.74,4018.0,3765.0,117808.0,33578.0,0.0,0.0,N/A,0.0,2625.0,2625.0,0.0,0.0,0.0,0.0,31547.0,43045.0,117808.0,33578.0,83636.0,-12092.0,14.34,6.17,735676.0,504386.0,89.56,92.75,12432.0,9596.0,0.0,0.0,14039.0,0.0,47294.0,2345.0,1241.0,-47883.0,0.0,0.0,0.0,-10825.0,0.0,0.0,343.0,164.0,38862.0,24749.0,7.03,4.5,3265.0,484.0,93.0,1210.0,703601.0,510255.0,821409.0,543833.0,7963.0,18348.0,1.36,4.77,7614.0,6522.0,129.47,87.26,579525.0,366155.0,70.55,67.33,42.97,22.82,0.0,0.0,18532.0,80390.0,3.15,20.91,N/A,0.0,N/A,-47883.0,1241.0,-47883.0,18559.0,13300.0,3.36,2.42,1241.0,-37058.0,0.2,-5.73,6278.0,-1459.0,1.02,-0.23,21453.0,23503.0,3.47,3.63,2.26,17.8,2078.0,26967.0,0.51,6.02,190.0,121.0,4412.0,1223.0,N/A,N/A,N/A,N/A,27490.0,0.0,N/A,N/A,998.0,114.0,0.0,8901.0,14.77,5.89,19.14,9.44,117074.0,33379.0,8185.0,5285.0,0.2,-7.4,0.22,-7.21,1.42,-85.13,1.42,-85.13,654516.0,409577.0,142112.0,87314.0,0.0,0.0,0.0,0.0,0.0,0.0,119228.0,17898.0,119228.0,17898.0,481452.0,268284.0,Y
104126.0,40349.0,107370.5,41267.5,114411.75,48558.4,1102.0,30.0,2.81421621621622,2.5218125,105807.0,41568.0,10498.0,5587.0,7231.0,2175.0,3576.0,1564.0,85510.0,35616.0,82.12,88.27,85510.0,35616.0,74245.0,32352.0,84.46,-354.3,2658.0,1249.0,100.22,13.25,907.0,160.0,1.06,0.33,685.0,470.0,15036.0,4512.0,274.0,0.0,N/A,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,6000.0,6000.0,15036.0,4512.0,4036.0,-6488.0,14.44,11.18,84691.0,26720.0,81.34,66.22,2337.0,1137.0,0.0,0.0,800.0,2800.0,0.0,0.0,-129.0,-4511.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,6232.0,1643.0,8.8,4.68,402.0,167.0,0.0,-351.0,89090.0,35837.0,104126.0,40349.0,2284.0,872.0,3.08,4.57,4347.0,8.0,84.18,51.12,71979.0,18208.0,69.13,45.13,55.28,38.13,0.0,0.0,4132.0,2287.0,5.56,11.99,N/A,0.0,N/A,-4511.0,-129.0,-4511.0,3574.0,394.0,5.05,1.12,-129.0,-4511.0,-0.15,-9.29,1433.0,-1429.0,1.67,-2.94,4229.0,3667.0,4.93,7.55,5.46,22.37,905.0,1208.0,1.42,4.82,37.0,16.0,589.0,96.0,N/A,N/A,N/A,N/A,1180.0,0.0,N/A,N/A,436.0,0.0,1553.0,6741.0,13.33,10.85,17.66,14.68,14104.0,4512.0,1090.0,428.0,-0.15,-9.29,-0.15,-10.01,-1.12,-69.58,-3.49,-69.58,86017.0,33661.0,8336.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,12244.0,2792.0,12244.0,2792.0,13289.0,10979.0,Y
317569.0,270266.0,318183.5,280607.0,312583.75,279902.4,24333.0,34190.0,4.60244927536232,4.58077966101695,320256.0,282033.0,7016.0,6264.0,6290.0,5952.0,1748.0,2717.0,281234.0,253981.0,88.56,93.97,281234.0,253981.0,256766.0,237980.0,56.28,484.48,9018.0,8086.0,960.87,26.76,884.0,1960.0,0.38,0.7,620.0,602.0,29633.0,13127.0,0.0,0.0,N/A,0.0,4750.0,4750.0,0.0,0.0,0.0,0.0,16512.0,17512.0,29633.0,13127.0,8371.0,-9135.0,9.33,4.86,298906.0,230089.0,94.12,85.13,3578.0,3716.0,0.0,0.0,13941.0,15945.0,0.0,0.0,2396.0,-6568.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,18898.0,11071.0,8.53,4.67,562.0,581.0,1333.0,-1853.0,287936.0,257139.0,317569.0,270266.0,4526.0,5987.0,1.7,3.11,6118.0,4132.0,92.91,73.38,261283.0,186364.0,82.28,68.96,334.02,15.91,446.0,0.0,1355.0,37631.0,0.51,19.56,N/A,0.0,N/A,-6568.0,2396.0,-6568.0,9880.0,2985.0,4.46,1.26,2396.0,-6860.5,1.02,-2.45,672.0,-1207.0,0.29,-0.43,5939.0,8614.0,2.53,3.08,0.8,22.6,92.0,7325.0,0.05,3.54,69.0,59.0,2050.0,650.0,N/A,N/A,N/A,N/A,1566.0,2536.0,N/A,N/A,0.0,0.0,1178.0,23440.0,9.28,4.7,11.32,7.15,29721.0,13262.0,3700.0,2865.0,1.02,-2.35,1.59,-3.01,11.25,-38.26,11.25,-38.26,295183.0,225685.0,21934.0,25063.0,0.0,0.0,0.0,0.0,0.0,0.0,48445.0,14734.0,48445.0,14734.0,107629.0,94408.0,Y
218516.0,261120.0,214388.0,256975.5,204377.0,248167.0,10963.0,40518.0,4.28462745098039,8.16,213531.0,255329.0,2153.0,2190.0,2820.0,30926.0,250.0,27189.0,141139.0,196642.0,64.59,75.31,141139.0,196642.0,132185.0,175696.0,63.76,88.97,6882.0,5762.0,14500.0,201.24,290.0,8943.0,0.19,3.6,420.0,651.0,15904.0,14123.0,0.0,400.0,N/A,0.0,5500.0,9500.0,0.0,0.0,0.0,0.0,5500.0,5520.0,15904.0,14123.0,4904.0,-897.0,7.28,5.41,208002.0,234092.0,95.19,89.65,2025.0,2307.0,0.0,0.0,0.0,0.0,6127.0,0.0,1204.0,-5964.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12506.0,11143.0,8.56,5.06,368.0,664.0,733.0,-2155.0,202612.0,246997.0,218516.0,261120.0,2296.0,7096.0,1.14,3.43,9569.0,12385.0,141.67,101.6,199951.0,199798.0,91.5,76.52,131.2,88.55,0.0,0.0,1750.0,8014.0,0.87,3.87,N/A,0.0,N/A,-5964.0,1204.0,-5964.0,5624.0,5381.0,3.85,2.44,1203.36,-5964.0,0.79,-2.4,519.0,2089.0,0.34,0.84,3917.0,6646.0,2.56,2.68,0.94,7.91,2.0,4444.0,0.0,2.1,51.0,32.0,1218.0,938.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,312.0,12643.0,7.47,5.53,10.01,8.51,15953.0,14109.0,2168.0,2497.0,0.79,-2.4,1.26,-3.27,10.5,-31.34,10.5,-33.45,181040.0,195128.0,7801.0,7105.0,0.0,0.0,0.0,0.0,0.0,0.0,30719.0,8750.0,30719.0,8750.0,60271.0,50434.0,Y
82952.0,128108.0,80522.0,123855.5,76579.75,114227.6,6841.0,33160.0,4.36589473684211,4.41751724137931,78990.0,117130.0,1757.0,1756.0,828.0,2090.0,0.0,189.0,70380.0,107103.0,84.84,83.6,70380.0,107103.0,68300.0,103094.0,79.36,72.73,2315.0,2147.0,8500.0,222.97,85.0,1844.0,0.15,1.61,203.0,382.0,12227.0,13014.0,0.0,0.0,N/A,0.0,1.0,1.0,53.0,437.0,0.0,0.0,13066.0,13595.0,12227.0,13014.0,-840.0,-582.0,14.74,10.16,78923.0,122153.0,95.14,95.35,842.0,1419.0,0.0,0.0,3700.0,2500.0,0.0,0.0,170.0,-104.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,4085.0,6072.0,7.47,5.55,37.0,98.0,125.0,-255.0,70725.0,115094.0,82952.0,128108.0,655.0,1855.0,0.98,1.93,4743.0,2218.0,93.95,88.12,66123.0,94381.0,79.71,73.67,N/A,48.71,0.0,0.0,0.0,3808.0,0.0,3.96,N/A,0.0,N/A,-104.0,170.0,-104.0,1770.0,3925.0,3.24,3.59,170.0,-344.64,0.3,-0.3,71.0,142.0,0.12,0.12,1461.0,2958.0,2.54,2.59,0.0,2.98,1.0,827.0,0.0,0.94,19.0,29.0,846.0,558.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,15.0,15.52,11.16,18.38,14.83,12262.0,13073.0,655.0,1211.0,0.3,-0.09,0.51,-0.31,1.87,-0.79,1.87,-0.79,70267.0,96303.0,9100.0,25083.0,0.0,0.0,0.0,0.0,0.0,0.0,10265.0,6961.0,10265.0,6961.0,33132.0,39805.0,Y
32942.0,87980.0,32120.0,90391.0,32120.0,89768.4,N/A,N/A,1.49736363636364,3.82521739130435,32942.0,87980.0,1209.0,3257.0,1221.0,13102.0,0.0,12441.0,16535.0,81887.0,50.19,93.07,16535.0,81887.0,14990.0,78971.0,98.14,90.21,482.0,2453.0,339.13,132.75,78.0,2347.0,0.32,2.61,153.0,400.0,7965.0,5960.0,0.0,0.0,N/A,0.0,100.0,100.0,8000.0,0.0,0.0,0.0,7906.0,7935.0,7965.0,5960.0,-41.0,-2075.0,24.18,6.77,29990.0,78595.0,91.04,89.33,585.0,1352.0,0.0,0.0,183.0,0.0,0.0,0.0,-41.0,-2381.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,4938.0,6.12,6.37,N/A,N/A,-20.0,292.0,24977.0,82020.0,32942.0,87980.0,378.0,1495.0,1.25,2.21,0.0,1000.0,180.27,80.79,29807.0,66154.0,90.48,75.19,6300.0,22.03,0.0,0.0,6.0,6786.0,0.02,10.03,N/A,0.0,N/A,-2381.0,-41.0,-2381.0,888.0,2485.0,3.97,3.2,-41.0,-2381.0,-0.17,-2.65,27.0,151.0,0.11,0.17,898.0,2378.0,3.73,2.65,0.02,12.22,23.0,1768.0,0.1,2.36,22.0,23.0,312.0,495.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,3969.0,24.18,6.77,33.58,10.47,7965.0,5960.0,309.0,818.0,-0.17,-2.65,-0.25,-2.33,-0.69,-33.22,-0.69,-33.22,24636.0,64753.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,3024.0,2621.0,3024.0,2621.0,13330.0,28961.0,Y
717502.0,662487.0,712732.5,665629.5,697968.4,665629.5,11749.0,10571.0,6.13249572649573,7.36096666666667,716989.0,665026.0,12001.0,11458.0,52337.0,108900.0,44444.0,104794.0,583244.0,563121.0,81.29,85.0,583244.0,563121.0,554119.0,520578.0,41.48,296.23,28159.0,3957.0,814.78,101.89,1654.0,1616.0,0.24,0.97,1437.0,332.0,60644.0,37781.0,0.0,0.0,N/A,0.0,6768.0,6768.0,26.0,0.0,0.0,0.0,17812.0,19190.0,60644.0,37781.0,36064.0,11823.0,8.45,5.7,682428.0,601324.0,95.11,90.77,7838.0,1430.0,0.0,0.0,26879.0,313.0,0.0,0.0,10241.0,-2227.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,57070.0,6148.0,8.6,4.08,1060.0,143.0,6434.0,-1385.0,656858.0,624706.0,717502.0,662487.0,8353.0,12920.0,1.36,2.54,5744.0,1612.0,103.81,88.09,605437.0,496037.0,84.38,74.87,361.76,22.98,111.0,0.0,2309.0,56212.0,0.38,11.04,N/A,0.0,N/A,-2227.0,10241.0,-2227.0,28911.0,2191.0,4.36,1.46,10241.0,-2514.36,1.47,-1.51,2408.0,-945.0,0.35,-0.57,12990.0,3691.0,1.86,2.22,0.36,11.22,203.0,1586.0,0.03,1.23,117.0,90.0,3521.0,1297.0,N/A,N/A,N/A,N/A,2504.0,2732.0,N/A,N/A,0.0,0.0,290.0,18100.0,8.46,4.65,12.31,8.9,60688.0,30931.0,25390.0,16316.0,1.47,-1.34,2.39,-2.17,18.4,-22.84,18.4,-22.84,699511.0,531069.0,5668.0,180.0,17000.0,17000.0,0.0,0.0,0.0,0.0,161578.0,16129.0,161578.0,16129.0,104956.0,20395.0,Y
230227.0,169114.0,222504.0,179199.0,187562.0,179199.0,16.0,2280.0,8.85488461538462,7.687,223258.0,178225.0,2998.0,2011.0,2203.0,10356.0,2.0,9954.0,205411.0,137279.0,89.22,81.18,205411.0,137279.0,185549.0,115196.0,71.93,97.33,7231.0,513.0,N/A,0.0,260.0,0.0,0.14,0.0,1126.0,255.0,20881.0,7038.0,0.0,0.0,N/A,0.0,15.0,15.0,0.0,0.0,0.0,0.0,20785.0,21385.0,20881.0,7038.0,81.0,-14362.0,9.07,4.16,222083.0,147418.0,96.46,87.17,3450.0,512.0,0.0,0.0,5390.0,0.0,3051.0,0.0,1205.0,35.0,237.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,14586.0,1747.0,8.08,4.45,63.0,21.0,705.0,0.0,209346.0,162076.0,230227.0,169114.0,1240.0,6065.0,0.63,4.8,4225.0,28.0,95.68,87.72,196533.0,120415.0,85.36,71.2,355.3,50.86,0.0,0.0,349.0,11925.0,0.18,9.43,N/A,0.0,N/A,35.0,1205.0,35.0,7355.0,1234.0,4.07,3.14,1205.0,35.0,0.64,0.08,808.0,76.0,0.43,0.17,5993.0,1275.0,3.2,2.85,0.15,14.85,0.0,-47.0,0.0,-0.14,26.0,22.0,1007.0,439.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,13180.0,9.33,3.76,10.33,6.46,20826.0,6695.0,1240.0,1675.0,0.64,0.08,1.02,0.08,7.09,1.99,7.09,1.99,213651.0,129614.0,20158.0,17049.0,0.0,0.0,0.0,0.0,0.0,0.0,74245.0,8164.0,74245.0,8164.0,46476.0,21975.0,Y
209434.0,251151.0,209272.0,256319.0,195629.4,256319.0,19113.0,31304.0,5.23585,6.43976923076923,212807.0,257050.0,3566.0,3196.0,13155.0,29884.0,2590.0,25701.0,185687.0,224825.0,88.66,89.52,185687.0,224825.0,175006.0,214588.0,66.08,130.32,7788.0,1286.0,877.17,0.0,807.0,0.0,0.41,0.0,730.0,170.0,17133.0,8912.0,632.0,0.0,N/A,0.0,7623.0,7623.0,2410.0,21.0,0.0,0.0,7998.0,15239.0,17133.0,8912.0,1512.0,-13950.0,8.18,3.55,192665.0,230136.0,91.99,91.63,2896.0,673.0,0.0,0.0,0.0,0.0,335.0,0.0,1434.0,-416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14960.0,2783.0,8.36,4.71,663.0,108.0,631.0,-7.0,192301.0,242239.0,209434.0,251151.0,2294.0,6475.0,1.27,3.28,3137.0,7229.0,95.82,85.03,177933.0,191159.0,84.96,76.11,115.22,27.53,0.0,0.0,1991.0,23520.0,1.1,11.9,N/A,0.0,N/A,-416.0,1434.0,-416.0,7172.0,1497.0,4.01,2.54,1434.0,-416.0,0.73,-0.65,1295.0,-102.0,0.66,-0.16,5595.0,1818.0,2.86,2.84,0.95,12.42,92.0,4658.0,0.06,9.19,40.0,39.0,1141.0,981.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,7667.0,8.04,3.03,11.44,5.48,17107.0,7776.0,2055.0,2364.0,0.73,-0.65,1.06,-0.66,8.96,-18.37,5.01,-18.37,167566.0,184919.0,12142.0,13276.0,0.0,0.0,0.0,0.0,0.0,0.0,22672.0,10570.0,22672.0,10570.0,47970.0,23492.0,Y
61756.0,104686.0,61619.0,104769.0,53553.6,104769.0,1159.0,5606.0,3.43088888888889,5.81588888888889,62393.0,105931.0,3224.0,2944.0,1052.0,10998.0,0.0,552.0,50078.0,95766.0,81.09,91.48,50078.0,95766.0,48149.0,92965.0,71.62,109.8,2059.0,589.0,1170.0,0.0,234.0,0.0,0.44,0.0,284.0,74.0,11506.0,5237.0,0.0,0.0,N/A,0.0,50.0,50.0,750.0,0.0,0.0,0.0,10750.0,10750.0,11506.0,5237.0,706.0,-5563.0,18.63,5.0,55788.0,84126.0,90.34,80.36,991.0,250.0,0.0,0.0,4655.0,0.0,0.0,1.0,421.0,-90.0,0.0,0.0,0.0,-37.0,0.0,0.0,0.0,0.0,4220.0,1116.0,8.73,5.0,102.0,38.0,0.0,0.0,50250.0,99449.0,61756.0,104686.0,625.0,1808.0,1.32,2.38,4131.0,2455.0,93.29,77.33,46717.0,74060.0,75.65,70.74,686.81,14.61,0.0,0.0,91.0,12377.0,0.19,16.31,N/A,0.0,N/A,-90.0,421.0,-90.0,2161.0,527.0,4.47,2.36,421.0,-53.0,0.79,-0.2,147.0,14.0,0.27,0.05,1653.0,594.0,3.09,2.27,1.8,17.5,20.0,134.0,0.05,0.71,18.0,18.0,549.0,595.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,1019.0,5944.0,18.41,4.91,24.13,7.5,11487.0,5206.0,625.0,1053.0,0.79,-0.34,0.79,-0.34,3.78,-6.78,3.78,-6.78,50187.0,83505.0,4416.0,9514.0,0.0,0.0,0.0,0.0,0.0,0.0,9203.0,1942.0,9203.0,1942.0,29854.0,1369.0,Y
2078004.0,2588703.0,2063774.0,2545715.0,2076223.2,2545715.0,N/A,N/A,13.0692075471698,13.6968412698413,2081951.0,2594133.0,13749.0,22568.0,23610.0,665205.0,2550.0,625062.0,1425567.0,2150255.0,68.6,83.06,1425567.0,2150255.0,1363042.0,2095730.0,70.03,120.96,47848.0,5763.0,403.13,101.87,2451.0,14528.0,0.12,2.28,1951.0,833.0,148293.0,166625.0,11416.0,0.0,N/A,5.0,113.0,113.0,0.0,0.0,0.0,0.0,60992.0,161832.0,148293.0,166630.0,87188.0,4680.0,7.14,6.44,1935455.0,2402375.0,93.14,92.8,17120.0,4856.0,0.0,0.0,16000.0,0.0,76428.0,79963.0,15343.0,-21016.0,N/A,N/A,2144.0,-4277.0,0.0,0.0,13078.0,7431.0,121773.0,22075.0,6.28,3.73,N/A,N/A,7145.0,-1063.0,1929711.0,2422073.0,2078004.0,2588703.0,10433.0,35699.0,0.82,2.53,5836.0,5000.0,88.02,63.97,1254854.0,1375419.0,60.39,53.13,66.05,47.23,7642.0,9775.0,15796.0,75585.0,1.25,5.36,N/A,0.0,N/A,-21016.0,15343.0,-21016.0,73925.0,16312.0,3.81,2.76,13885.08,-16952.85,0.67,-2.66,3030.0,-1181.0,0.15,-0.19,54161.0,18405.0,2.61,2.89,1.01,3.85,608.0,14261.0,0.05,4.0,159.0,189.0,10747.0,7400.0,N/A,N/A,N/A,N/A,24279.0,26415.0,N/A,N/A,N/A,N/A,5143.0,24076.0,7.25,6.63,13.11,9.18,150498.0,120457.0,9389.0,19217.0,0.74,-3.3,1.08,-3.47,10.34,-47.36,2.65,-47.36,1219671.0,1521946.0,662051.0,401894.0,0.0,0.0,0.0,0.0,N/A,N/A,342713.0,105262.0,342713.0,105262.0,497429.0,281219.0,Y
174019.0,224242.0,172073.0,223887.5,166491.4,223887.5,24966.0,25457.0,3.28337735849057,4.00432142857143,171279.0,223385.0,2981.0,2799.0,4872.0,10157.0,132.0,4646.0,150194.0,198056.0,86.31,88.32,150194.0,198056.0,121723.0,174400.0,59.4,78.9,5019.0,840.0,202.49,100.46,407.0,438.0,0.24,0.78,903.0,197.0,18065.0,20336.0,361.0,0.0,N/A,0.0,3166.0,3166.0,0.0,0.0,0.0,0.0,8496.0,8496.0,18065.0,20336.0,6403.0,8674.0,10.38,9.07,163544.0,209282.0,93.98,93.33,2736.0,840.0,0.0,0.0,3655.0,0.0,420.0,745.0,2274.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,12901.0,2760.0,8.28,5.28,1154.0,244.0,1188.0,-18.0,155954.0,203906.0,174019.0,224242.0,2090.0,3514.0,1.54,1.91,1802.0,2145.0,88.98,91.16,133644.0,180553.0,76.8,80.52,1071.79,13.76,0.0,752.0,195.0,25535.0,0.14,13.87,N/A,0.0,N/A,73.0,2274.0,73.0,7882.0,1920.0,5.06,3.68,2273.34,73.0,1.37,0.13,1644.0,417.0,0.99,0.75,5658.0,1844.0,3.4,3.29,0.16,11.94,201.0,436.0,0.16,0.94,53.0,56.0,973.0,993.0,N/A,N/A,N/A,N/A,351.0,376.0,N/A,N/A,0.0,0.0,88.0,1249.0,10.54,8.98,13.55,11.69,18051.0,20056.0,1837.0,2416.0,1.37,0.13,2.08,0.1,13.42,1.47,11.29,1.47,146731.0,192208.0,26113.0,24083.0,0.0,0.0,0.0,0.0,0.0,0.0,37111.0,32649.0,37111.0,32649.0,27004.0,8990.0,Y
377850.0,440542.0,362307.5,430910.0,315372.8,430910.0,25294.0,96433.0,4.66481481481482,5.18284705882353,364333.0,426581.0,5005.0,3672.0,6487.0,7780.0,456.0,466.0,327758.0,396995.0,86.74,90.12,327758.0,396995.0,303199.0,372274.0,69.35,142.91,13069.0,2214.0,1827.69,97.85,1188.0,1000.0,0.38,0.93,1210.0,434.0,31370.0,11474.0,0.0,0.0,N/A,0.0,10250.0,10250.0,900.0,0.0,0.0,0.0,19150.0,22450.0,31370.0,11474.0,1970.0,-21226.0,8.3,2.6,357585.0,415930.0,94.64,94.41,4281.0,1378.0,0.0,0.0,33665.0,10285.0,15000.0,30000.0,1623.0,-1957.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,23305.0,4217.0,7.83,4.15,148.0,91.0,782.0,0.0,346480.0,429068.0,377850.0,440542.0,4214.0,12941.0,1.39,4.98,20246.0,13237.0,91.14,62.17,298720.0,246798.0,79.06,56.02,12040.0,39.63,0.0,0.0,35.0,32656.0,0.01,12.57,N/A,0.0,N/A,-1957.0,1623.0,-1957.0,10236.0,2003.0,3.44,1.97,1623.0,-2011.0,0.51,-1.87,1486.0,353.0,0.47,0.33,8129.0,3367.0,2.58,3.13,0.01,9.13,65.0,1022.0,0.02,1.53,81.0,85.0,2092.0,1129.0,N/A,N/A,N/A,N/A,5227.0,0.0,N/A,N/A,0.0,0.0,0.0,7586.0,8.26,2.74,10.17,5.91,30102.0,11685.0,4214.0,3284.0,0.51,-1.82,0.76,-1.82,5.48,-65.28,5.48,-65.28,337586.0,253086.0,24744.0,158381.0,0.0,0.0,0.0,0.0,0.0,0.0,49343.0,11854.0,49343.0,11854.0,62120.0,32807.0,Y
