(2YP)ASSET,ASSET,(2YP)ASSET2,ASSET2,(2YP)ASSET5,ASSET5,(2YP)ASSTLT,ASSTLT,(2YP)ASTEMPM,ASTEMPM,(2YP)AVASSETJ,AVASSETJ,(2YP)BKPREM,BKPREM,(2YP)CHBAL,CHBAL,(2YP)CHBALI,CHBALI,(2YP)DEP,DEP,(2YP)DEPDASTR,DEPDASTR,(2YP)DEPDOM,DEPDOM,(2YP)DEPI,DEPI,(2YP)EEFFR,EEFFR,(2YP)EINTEXP,EINTEXP,(2YP)ELNANTR,ELNANTR,(2YP)ELNATR,ELNATR,(2YP)ELNATRY,ELNATRY,(2YP)EPREMAGG,EPREMAGG,(2YP)EQ,EQ,(2YP)EQCDIV,EQCDIV,(2YP)EQCONSUB,EQCONSUB,(2YP)EQCS,EQCS,(2YP)EQCSTKRX,EQCSTKRX,(2YP)EQPP,EQPP,(2YP)EQSUR,EQSUR,(2YP)EQTOT,EQTOT,(2YP)EQUPTOT,EQUPTOT,(2YP)EQV,EQV,(2YP)ERNAST,ERNAST,(2YP)ERNASTR,ERNASTR,(2YP)ESAL,ESAL,(2YP)EXTRA,EXTRA,(2YP)FREPO,FREPO,(2YP)FREPP,FREPP,(2YP)IBEFXTR,IBEFXTR,(2YP)IFIDUC,IFIDUC,(2YP)IGLSEC,IGLSEC,(2YP)IGLTRAD,IGLTRAD,(2YP)INTAN,INTAN,(2YP)INTINC,INTINC,(2YP)INTINCY,INTINCY,(2YP)ISERCHG,ISERCHG,(2YP)ITAX,ITAX,(2YP)LIAB,LIAB,(2YP)LIABEQ,LIABEQ,(2YP)LNATRES,LNATRES,(2YP)LNATRESR,LNATRESR,(2YP)LNEXAMT,LNEXAMT,(2YP)LNLSDEPR,LNLSDEPR,(2YP)LNLSNET,LNLSNET,(2YP)LNLSNTV,LNLSNTV,(2YP)LNRESNCR,LNRESNCR,(2YP)NCGTYPAR,NCGTYPAR,(2YP)NCLNLS,NCLNLS,(2YP)NCLNLSR,NCLNLSR,(2YP)NETIMIN,NETIMIN,(2YP)NETINBM,NETINBM,(2YP)NETINC,NETINC,(2YP)NIM,NIM,(2YP)NIMY,NIMY,(2YP)NOIJ,NOIJ,(2YP)NOIJY,NOIJY,(2YP)NONII,NONII,(2YP)NONIIAY,NONIIAY,(2YP)NONIX,NONIX,(2YP)NONIXAY,NONIXAY,(2YP)NPERFV,NPERFV,(2YP)NTLNLS,NTLNLS,(2YP)NTLNLSR,NTLNLSR,(2YP)NUMEMP,NUMEMP,(2YP)OAIENC,OAIENC,(2YP)OALIFGEN,OALIFGEN,(2YP)OALIFHYB,OALIFHYB,(2YP)OALIFINS,OALIFINS,(2YP)OALIFSEP,OALIFSEP,(2YP)OBSDIR,OBSDIR,(2YP)ORE,ORE,(2YP)RBC1AAJ,RBC1AAJ,(2YP)RBCRWAJ,RBCRWAJ,(2YP)RBCT1J,RBCT1J,(2YP)RBCT2,RBCT2,(2YP)ROA,ROA,(2YP)ROAPTX,ROAPTX,(2YP)ROE,ROE,(2YP)ROEINJR,ROEINJR,(2YP)RWAJT,RWAJT,(2YP)SC,SC,(2YP)SUBND,SUBND,(2YP)TRADE,TRADE,(2YP)TRADEL,TRADEL,(2YP)UC,UC,(2YP)UCLN,UCLN,(2YP)VOLIAB,VOLIAB,FAIL?
1052093.0,1031900.0,1041527.0,1020418.5,1041527.0,1020418.5,362626.0,391434.0,1.09821816283925,1.1440133037694,1047353.0,997611.0,14108.0,12641.0,267098.0,154238.0,224000.0,109046.0,1016671.0,1002026.0,96.63,97.1,1016671.0,1002026.0,737783.0,679089.0,101.46,93.86,72.0,105.0,-11.46,63.23,-166.0,454.0,-0.06,0.18,5238.0,3213.0,25070.0,21607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50099.0,50099.0,13053.0,13053.0,25070.0,21607.0,-38082.0,-41545.0,2.38,2.09,872936.0,851647.0,82.97,82.53,12833.0,12873.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,888.0,6547.0,8062.0,3.06,3.82,8983.0,8443.0,3.0,-36.0,1027023.0,1010293.0,1052093.0,1031900.0,20445.0,10394.0,3.17,1.4,567.0,349.0,61.51,73.14,625405.0,732860.0,59.44,71.02,26.51,30.82,24075.0,9704.0,77133.0,33723.0,11.94,4.54,0.0,0.0,-172.0,1131.0,-172.0,1131.0,6475.0,7957.0,3.03,3.77,-172.0,1131.0,-0.07,0.44,16510.0,17277.0,6.34,6.77,23320.0,23685.0,8.96,9.28,7.61,3.4,1449.0,718.0,0.92,0.39,958.0,902.0,2636.0,7284.0,85571.0,92293.0,0.0,0.0,85571.0,92293.0,0.0,0.0,0.0,0.0,2905.0,1394.0,2.34,2.1,5.19,4.37,24521.0,20982.0,7993.0,8443.0,-0.07,0.44,-0.06,0.43,-2.74,21.5,-2.74,21.5,626376.0,672843.0,23531.0,9741.0,0.0,0.0,0.0,0.0,0.0,0.0,8493.0,3097.0,8493.0,3097.0,929.0,674.0,Y
44632.0,34370.0,44799.0,34341.0,44799.0,34341.0,14573.0,3864.0,4.4632,3.437,45183.0,34752.0,237.0,131.0,1976.0,841.0,927.0,57.0,42434.0,33972.0,95.08,98.84,42434.0,33972.0,37575.0,30042.0,106.78,130.21,107.0,91.0,369.81,29.33,196.0,44.0,1.75,0.51,32.0,20.0,2139.0,349.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,2389.0,2902.0,2139.0,349.0,-310.0,-2613.0,4.79,1.02,42796.0,33022.0,95.89,96.08,91.0,93.0,0.0,0.0,8123.0,2647.0,0.0,0.0,-212.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,316.0,3.02,3.83,12.0,6.0,0.0,0.0,42493.0,34021.0,44632.0,34370.0,1903.0,1165.0,6.34,4.28,841.0,540.0,66.27,76.63,28119.0,26032.0,63.0,75.74,33.19,32.25,0.0,0.0,5734.0,3612.0,19.1,13.28,0.0,0.0,-212.0,-115.0,-212.0,-115.0,219.0,225.0,2.03,2.73,-212.0,-115.0,-1.89,-1.34,17.0,10.0,0.15,0.12,252.0,306.0,2.25,3.56,13.38,10.91,53.0,150.0,0.68,2.17,10.0,10.0,262.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,138.0,4.56,0.91,8.72,2.64,2061.0,317.0,319.0,305.0,-1.89,-1.34,-1.89,-1.34,-38.17,-118.25,-38.17,-118.25,27309.0,23547.0,5627.0,4286.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,1336.0,1974.0,1336.0,1148.0,650.0,Y
35675.0,33012.0,35752.5,33605.5,36040.5,34866.75,14718.0,8051.0,2.54821428571429,2.358,35758.0,34456.0,1462.0,1304.0,1413.0,6877.0,0.0,42.0,32544.0,27466.0,91.22,83.2,32544.0,27466.0,27114.0,22133.0,82.88,138.95,160.0,211.0,148.0,110.75,37.0,1999.0,0.14,7.64,167.0,173.0,2993.0,-361.0,0.0,0.0,0.0,0.0,354.0,354.0,0.0,0.0,0.0,0.0,1706.0,1706.0,2993.0,-361.0,933.0,-2421.0,8.39,-1.09,32219.0,23889.0,90.31,72.36,681.0,786.0,0.0,0.0,45.0,480.0,0.0,1250.0,153.0,-2743.0,0.0,0.0,-4.0,-1.0,0.0,N/A,0.0,0.0,1412.0,1142.0,5.75,5.1,65.0,55.0,43.0,334.0,32682.0,33373.0,35675.0,33012.0,463.0,1393.0,1.57,6.05,0.0,611.0,88.97,78.75,28954.0,21630.0,81.16,65.52,84.64,52.43,0.0,332.0,547.0,2657.0,1.86,11.54,0.0,0.0,153.0,-2743.0,153.0,-2743.0,1252.0,931.0,5.1,4.15,156.12,-2742.0,0.58,-10.49,132.0,119.0,0.49,0.46,1147.0,1459.0,4.24,5.58,1.58,9.14,25.0,1805.0,0.11,8.53,14.0,14.0,340.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,360.0,8.37,-1.27,13.11,-0.95,2993.0,-436.0,317.0,254.0,0.57,-10.49,0.73,-9.21,7.01,-282.79,7.01,-282.79,25239.0,19136.0,3220.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,3218.0,4660.0,3218.0,4088.0,4315.0,Y
138363.0,166345.0,137968.0,164595.5,136873.0,160523.25,25924.0,42850.0,8.139,10.3965625,138886.0,162746.0,2840.0,2540.0,12961.0,23531.0,12041.0,20377.0,120436.0,143964.0,87.04,86.55,120436.0,143964.0,119928.0,142419.0,46.07,46.58,906.0,1208.0,N/A,N/A,17.0,0.0,0.02,0.0,260.0,263.0,16828.0,21057.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1147.0,1147.0,16828.0,21057.0,15667.0,19896.0,12.16,12.66,130773.0,156435.0,94.51,94.04,1344.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,1733.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,5614.0,6404.0,5.82,5.63,20.0,16.0,1014.0,1102.0,121535.0,145288.0,138363.0,166345.0,564.0,587.0,0.47,0.43,427.0,415.0,98.58,94.51,118725.0,136054.0,85.81,81.79,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,1733.0,1572.0,1733.0,4708.0,5196.0,4.88,4.57,1572.0,1733.0,1.53,1.44,119.0,111.0,0.12,0.09,2224.0,2472.0,2.17,2.05,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,523.0,762.0,1988.0,2224.0,0.0,0.0,1988.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,12.64,23.8,25.45,16516.0,20564.0,564.0,587.0,1.53,1.44,2.52,2.35,13.12,11.46,13.12,11.46,71751.0,83107.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,261.0,844.0,261.0,15335.0,24898.0,Y
31305.0,36738.0,31343.5,36611.5,31343.5,36611.5,6222.0,8044.0,4.47214285714286,4.59225,31222.0,36490.0,277.0,283.0,1841.0,1709.0,1203.0,1203.0,27422.0,31254.0,87.6,85.07,27422.0,31254.0,21551.0,25505.0,52.37,57.04,54.0,103.0,N/A,300.0,0.0,6.0,0.0,0.07,24.0,16.0,3151.0,3367.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,2250.0,2250.0,3151.0,3367.0,701.0,917.0,10.07,9.16,29305.0,33941.0,93.61,92.39,100.0,127.0,0.0,0.0,0.0,0.0,641.0,0.0,132.0,145.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,416.0,496.0,5.7,5.87,10.0,8.0,49.0,23.0,28154.0,33371.0,31305.0,36738.0,188.0,158.0,0.72,0.51,65.0,205.0,95.17,98.35,26098.0,30739.0,83.37,83.67,149.21,N/A,0.0,0.0,126.0,0.0,0.48,0.0,0.0,0.0,132.0,145.0,132.0,145.0,362.0,393.0,4.96,4.65,132.0,145.0,1.68,1.58,18.0,12.0,0.23,0.13,199.0,231.0,2.54,2.52,0.61,0.0,0.0,2.0,0.0,0.03,7.0,8.0,901.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,10.09,9.23,13.43,11.52,3151.0,3367.0,188.0,158.0,1.68,1.58,2.31,1.84,17.12,17.61,17.12,17.61,24867.0,30596.0,2004.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,424.0,428.0,424.0,1877.0,3506.0,Y
38509.0,28163.0,37665.0,28944.5,36994.0,30425.5,8525.0,6048.0,2.56726666666667,1.87753333333333,37549.0,28120.0,981.0,887.0,2463.0,1599.0,820.0,955.0,32453.0,25174.0,84.27,89.39,32453.0,25174.0,29123.0,21896.0,118.61,226.87,289.0,299.0,136.17,212.69,320.0,570.0,1.15,2.5,114.0,117.0,4125.0,1108.0,0.0,0.0,0.0,0.0,1608.0,1608.0,0.0,0.0,0.0,0.0,4321.0,4321.0,4125.0,1108.0,-1804.0,-4821.0,10.71,3.93,34689.0,24902.0,90.08,88.42,605.0,621.0,0.0,0.0,278.0,2785.0,0.0,0.0,-496.0,-1467.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,1320.0,895.0,5.27,4.41,88.0,67.0,-52.0,0.0,34384.0,27055.0,38509.0,28163.0,637.0,707.0,1.88,3.33,0.0,0.0,102.28,81.43,33194.0,20498.0,86.2,72.78,34.17,28.02,0.0,0.0,1864.0,2523.0,5.51,11.9,0.0,0.0,-496.0,-1467.0,-496.0,-1467.0,1031.0,596.0,4.11,2.94,-496.0,-1467.0,-1.79,-6.43,194.0,111.0,0.7,0.49,1453.0,1604.0,5.24,7.03,5.74,11.18,235.0,268.0,0.96,1.61,15.0,15.0,170.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,627.0,10.25,1.18,12.55,2.82,3847.0,333.0,428.0,275.0,-1.79,-6.43,-1.98,-6.43,-15.04,-107.31,-15.04,-107.31,34052.0,21574.0,397.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,1048.0,1370.0,1048.0,8375.0,6948.0,Y
39548.0,23292.0,39158.5,25205.5,38290.25,25546.25,12974.0,2833.0,0.255148387096774,1.22589473684211,38373.0,26060.0,232.0,175.0,9727.0,10431.0,8347.0,8046.0,34732.0,22885.0,87.82,98.25,34732.0,22885.0,28104.0,18528.0,99.41,145.53,137.0,175.0,0.0,14.55,0.0,85.0,0.0,0.44,406.0,259.0,3475.0,159.0,0.0,0.0,0.0,0.0,66.0,331.0,0.0,231.0,0.0,0.0,13656.0,14449.0,3475.0,159.0,-10247.0,-14621.0,8.79,0.68,37293.0,20158.0,94.3,86.54,8180.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,-1344.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,1055.0,800.0,4.02,4.69,90.0,80.0,0.0,0.0,36073.0,23133.0,39548.0,23292.0,503.0,410.0,1.71,3.27,684.0,321.0,83.34,52.93,28946.0,12112.0,73.19,52.0,38.69,93.39,0.0,0.0,1300.0,439.0,4.41,3.51,0.0,0.0,72.0,-1344.0,72.0,-1344.0,918.0,625.0,3.5,3.66,72.0,-1344.0,0.25,-7.01,11213.0,2140.0,39.04,11.17,12059.0,4024.0,41.99,21.0,3.69,2.81,300.0,584.0,1.36,5.33,155.0,19.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5116.0,0.0,158.0,216.0,9.06,0.61,18.19,2.63,3475.0,160.0,263.0,153.0,0.25,-7.01,0.25,-7.01,2.99,-274.31,2.99,-274.31,20549.0,11921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332.0,4299.0,5332.0,4299.0,2931.0,1646.0,Y
200418.0,120574.0,208809.5,131549.5,219212.25,146647.75,49713.0,25924.0,2.63707894736842,2.36419607843137,211681.0,137653.0,2152.0,2029.0,37832.0,20803.0,27264.0,15753.0,180856.0,111234.0,90.24,92.25,180856.0,111234.0,104261.0,85178.0,115.76,148.21,700.0,267.0,409.38,-2264.15,393.0,-2400.0,0.24,-2.18,1651.0,1760.0,7190.0,3522.0,0.0,0.0,0.0,0.0,2905.0,2905.0,0.0,0.0,0.0,0.0,48279.0,48279.0,7190.0,3522.0,-43994.0,-47662.0,3.59,2.92,171247.0,106216.0,85.44,88.09,5867.0,5143.0,0.0,0.0,0.0,0.0,0.0,0.0,-2370.0,-1491.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,5185.0,4093.0,3.61,4.38,4540.0,3327.0,9.0,9.0,193228.0,117052.0,200418.0,120574.0,4076.0,3713.0,3.56,5.82,0.0,59.0,61.0,54.0,110316.0,60066.0,55.04,49.82,58.43,220.88,1082.0,0.0,6976.0,1681.0,6.1,2.64,0.0,0.0,-2370.0,-1491.0,-2370.0,-1491.0,4485.0,3826.0,3.12,4.09,-2370.0,-1491.0,-1.44,-1.36,8003.0,4226.0,4.87,3.84,14456.0,11934.0,8.79,10.85,4.5,1.53,96.0,106.0,0.12,0.18,76.0,51.0,446.0,368.0,4687.0,4908.0,0.0,0.0,4687.0,4908.0,0.0,0.0,0.0,0.0,2045.0,167.0,3.93,2.61,7.72,6.21,8311.0,3586.0,1643.0,949.0,-1.44,-1.36,-1.44,-1.35,-39.33,-45.94,-39.33,-45.94,128955.0,73049.0,33667.0,30397.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.0,2965.0,5484.0,2965.0,15039.0,2485.0,Y
86387.0,100879.0,85639.0,106950.0,82840.0,105583.6,5048.0,7515.0,12.341,20.1758,84707.0,110042.0,340.0,275.0,431.0,480.0,0.0,0.0,74065.0,95159.0,85.74,94.33,74065.0,95159.0,67867.0,88478.0,47.27,41.04,888.0,1997.0,200.0,110.03,350.0,6963.0,0.42,6.59,147.0,129.0,8568.0,3718.0,290.0,600.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,7200.0,8500.0,8568.0,3718.0,1168.0,-4982.0,9.92,3.69,82407.0,94805.0,95.39,93.98,936.0,798.0,0.0,0.0,0.0,0.0,1461.0,493.0,1352.0,-3546.0,0.0,0.0,0.0,19.0,N/A,N/A,0.0,0.0,4687.0,5978.0,5.95,5.93,98.0,140.0,299.0,-967.0,77819.0,97161.0,86387.0,100879.0,652.0,3185.0,0.84,3.57,1543.0,1546.0,103.54,90.52,76686.0,86140.0,88.77,85.39,N/A,51.6,0.0,0.0,0.0,6172.0,0.0,6.91,0.0,0.0,1352.0,-3546.0,1352.0,-3546.0,3799.0,3981.0,4.82,3.95,1352.0,-3561.01,1.63,-3.37,-4.0,142.0,0.0,0.13,1794.0,1692.0,2.17,1.6,0.0,6.17,175.0,6328.0,0.23,6.81,7.0,5.0,2225.0,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.11,3.38,12.95,5.58,8568.0,3718.0,652.0,1107.0,1.63,-3.36,1.99,-4.27,16.74,-48.39,13.15,-56.57,71205.0,86505.0,5721.0,8665.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0,9908.0,7504.0,9908.0,8625.0,8394.0,Y
174239.0,151808.0,178093.0,152104.0,178093.0,152104.0,21481.0,22478.0,2.23383333333333,2.44851612903226,180491.0,154329.0,3377.0,3481.0,11835.0,24138.0,8157.0,22403.0,142447.0,143102.0,81.75,94.27,142447.0,143102.0,120447.0,122690.0,150.0,249.18,358.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,175.0,10058.0,858.0,0.0,0.0,0.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,7641.0,8436.0,10058.0,858.0,1992.0,-8003.0,5.77,0.57,137925.0,118636.0,79.16,78.15,1332.0,944.0,0.0,0.0,0.0,0.0,3698.0,0.0,-1091.0,-1544.0,10.0,10.0,0.0,0.0,N/A,N/A,405.0,0.0,1743.0,1274.0,4.91,4.29,53.0,57.0,0.0,0.0,164181.0,150950.0,174239.0,151808.0,1639.0,1786.0,1.39,2.04,2451.0,1082.0,81.49,59.89,116075.0,85701.0,66.62,56.45,11.0,7.64,2853.0,3582.0,14898.0,23373.0,12.66,26.72,0.0,0.0,-1091.0,-1544.0,-1091.0,-1544.0,1385.0,686.0,3.9,2.31,-1091.0,-1544.0,-2.45,-4.06,797.0,349.0,1.79,0.92,3273.0,2579.0,7.35,6.78,19.91,29.68,12.0,-22.0,0.04,-0.1,78.0,62.0,466.0,387.0,2923.0,3275.0,0.0,0.0,2923.0,3275.0,0.0,0.0,12498.0,4919.0,19793.0,21689.0,5.85,0.33,9.1,1.7,10564.0,514.0,1639.0,1438.0,-2.45,-4.06,-2.45,-4.06,-40.89,-406.72,-40.89,-406.72,134161.0,114662.0,13693.0,10532.0,0.0,0.0,0.0,0.0,0.0,0.0,11096.0,9698.0,11096.0,9698.0,8527.0,15921.0,Y
167215.0,136566.0,171438.0,135632.0,177723.5,137730.25,13885.0,9697.0,3.98130952380952,4.13836363636364,172275.0,136384.0,9158.0,8002.0,18411.0,43738.0,14711.0,37554.0,152364.0,133936.0,91.12,98.07,152364.0,133936.0,118116.0,95078.0,110.67,148.18,829.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,924.0,3999.0,2114.0,0.0,0.0,0.0,0.0,414.0,414.0,0.0,0.0,0.0,0.0,9480.0,9480.0,3999.0,2114.0,-5895.0,-7780.0,2.39,1.55,130639.0,103922.0,78.13,76.1,2418.0,1975.0,0.0,0.0,6000.0,0.0,0.0,0.0,-793.0,-1506.0,0.0,0.0,-26.0,0.0,N/A,N/A,0.0,0.0,4430.0,3198.0,4.24,4.21,241.0,180.0,272.0,0.0,163216.0,134452.0,167215.0,136566.0,2807.0,1434.0,2.74,2.37,2712.0,2602.0,65.39,44.19,99626.0,59188.0,59.58,43.34,22.11,143.54,0.0,0.0,12694.0,999.0,12.39,1.65,0.0,0.0,-793.0,-1506.0,-793.0,-1506.0,3601.0,2840.0,3.45,3.74,-767.0,-1506.0,-0.58,-1.46,1038.0,286.0,0.78,0.28,5134.0,4632.0,3.85,4.48,20.23,12.71,-76.0,403.0,-0.09,0.78,42.0,33.0,466.0,504.0,708.0,729.0,0.0,0.0,708.0,729.0,0.0,0.0,0.0,0.0,21126.0,16352.0,2.49,1.41,4.68,3.74,4284.0,1927.0,1582.0,977.0,-0.59,-1.46,-0.39,-1.46,-24.2,-68.64,-24.2,-68.64,125389.0,77717.0,10302.0,7180.0,0.0,0.0,0.0,0.0,0.0,0.0,14483.0,12336.0,14483.0,12336.0,11873.0,0.0,Y
126091.0,65733.0,122341.0,67888.5,114596.75,71943.5,25574.0,13467.0,4.06745161290323,4.3822,124336.0,67394.0,3538.0,1823.0,2754.0,6490.0,0.0,6210.0,108314.0,64941.0,85.9,98.8,108314.0,64941.0,93638.0,46762.0,65.67,207.1,957.0,1018.0,341.09,231.23,2009.0,2451.0,2.34,4.54,400.0,265.0,9365.0,29.0,494.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,2672.0,3777.0,9365.0,29.0,6543.0,-3898.0,7.43,0.04,117007.0,61889.0,92.8,94.15,1834.0,1130.0,0.0,0.0,0.0,3626.0,78.0,298.0,-403.0,-3928.0,0.0,0.0,0.0,-19.0,0.0,0.0,183.0,0.0,4958.0,2235.0,6.22,4.46,56.0,13.0,131.0,-20.0,116726.0,65704.0,126091.0,65733.0,2586.0,5214.0,2.26,10.46,426.0,0.0,103.47,68.74,112075.0,44641.0,88.88,67.91,133.51,43.86,138.0,2992.0,1937.0,11887.0,1.69,23.84,0.0,0.0,-403.0,-3928.0,-403.0,-3928.0,4001.0,1217.0,5.02,2.43,-403.0,-3909.19,-0.47,-7.24,1108.0,163.0,1.29,0.3,3372.0,2858.0,3.92,5.3,1.54,19.38,589.0,1060.0,0.76,2.57,31.0,15.0,1913.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,7.49,0.03,9.35,1.38,9312.0,20.0,1453.0,782.0,-0.47,-7.28,-0.32,-7.32,-5.8,-233.46,-12.91,-233.46,115154.0,58160.0,4932.0,7412.0,0.0,0.0,0.0,0.0,0.0,0.0,11003.0,4788.0,11003.0,4788.0,12551.0,1324.0,Y
84834.0,119369.0,85809.0,118121.0,85809.0,118121.0,11449.0,32928.0,4.46494736842105,5.96845,83772.0,117596.0,1092.0,854.0,3593.0,5063.0,1715.0,3317.0,73052.0,98100.0,86.11,82.18,73052.0,98100.0,68823.0,90020.0,77.19,75.48,169.0,163.0,158.7,N/A,146.0,96.0,0.68,0.33,92.0,196.0,11473.0,12015.0,53.0,50.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,5950.0,5950.0,11473.0,12015.0,5373.0,5915.0,13.52,10.07,77603.0,113424.0,91.48,95.02,391.0,452.0,0.0,0.0,2257.0,1854.0,0.0,0.0,62.0,186.0,0.0,0.0,0.0,21.0,N/A,N/A,0.0,0.0,994.0,1272.0,5.08,4.55,12.0,6.0,0.0,47.0,73361.0,107354.0,84834.0,119369.0,1095.0,1180.0,1.68,1.38,3561.0,3426.0,87.61,85.9,63999.0,84268.0,75.44,70.59,94.56,1325.84,0.0,0.0,1158.0,89.0,1.78,0.1,0.0,0.0,62.0,186.0,62.0,186.0,825.0,1109.0,4.22,3.97,62.0,169.2,0.29,0.57,87.0,147.0,0.41,0.5,704.0,948.0,3.28,3.21,1.54,0.07,92.0,0.0,0.57,0.0,19.0,20.0,382.0,522.0,3038.0,1959.0,0.0,0.0,3038.0,1959.0,0.0,0.0,0.0,0.0,150.0,0.0,13.37,10.07,17.36,N/A,11201.0,11841.0,872.0,0.0,0.29,0.63,0.29,0.79,2.17,6.12,0.31,4.48,69543.0,0.0,9632.0,23985.0,0.0,0.0,0.0,0.0,0.0,0.0,8895.0,12046.0,8895.0,12046.0,1578.0,4257.0,N
230267.0,314568.0,230056.5,307802.5,230056.5,307802.5,60331.0,110980.0,4.11191071428571,4.6950447761194,229140.0,305514.0,2552.0,3871.0,10717.0,9255.0,6993.0,5835.0,190468.0,241966.0,82.72,76.92,190468.0,241966.0,155411.0,208257.0,59.32,49.37,318.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,178.0,21417.0,27163.0,900.0,600.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,13614.0,13614.0,21417.0,27163.0,7739.0,13485.0,9.3,8.64,216235.0,297623.0,93.91,94.61,955.0,1307.0,0.0,0.0,2282.0,10491.0,3952.0,4031.0,1017.0,2106.0,0.0,0.0,71.0,194.0,N/A,N/A,362.0,496.0,2419.0,3455.0,4.48,4.75,80.0,52.0,3.0,3.0,208850.0,287405.0,230267.0,314568.0,2721.0,2690.0,1.74,1.36,3884.0,4703.0,80.51,80.42,153350.0,194601.0,66.6,61.86,625.52,224.92,0.0,0.0,435.0,1196.0,0.28,0.61,0.0,0.0,1017.0,2106.0,1017.0,2106.0,2101.0,3086.0,3.89,4.25,946.0,1912.0,1.64,2.48,232.0,696.0,0.4,0.9,1384.0,1867.0,2.41,2.43,0.32,0.38,2.0,-4.0,0.01,-0.01,56.0,67.0,1057.0,1203.0,4989.0,5293.0,0.0,0.0,4989.0,5293.0,0.0,0.0,753.0,2346.0,299.0,0.0,9.26,8.6,13.62,12.79,21213.0,26270.0,2152.0,2690.0,1.77,2.74,1.77,2.74,19.22,30.76,2.21,22.0,171609.0,226377.0,53610.0,86696.0,0.0,0.0,0.0,0.0,0.0,0.0,24774.0,36504.0,24774.0,36504.0,15733.0,23926.0,N
